nitrogen,phosphorus,potassium,ph,moisture,soil_temperature,ec,rainfall,air_temperature,air_humidity,season,season_code,soil_type,soil_type_code,crop
232.54,55.55,291.17,7.54,61.8,23.6,733,1217.2,35.1,74.9,kharif,0,black_cotton,0,banana
106.99,60.01,90.03,7.22,28.0,27.2,422,500.0,28.5,46.5,kharif,0,black_cotton,0,pomegranate
39.89,62.67,37.54,6.0,58.6,29.7,405,490.2,23.1,54.7,kharif,0,alluvial,2,tur_arhar
103.84,72.32,59.73,7.34,58.0,25.8,248,746.4,26.2,69.6,kharif,0,alluvial,2,maize_kharif
64.18,41.8,51.15,7.33,46.8,21.4,487,237.7,26.2,48.1,rabi,1,red,1,jowar_rabi
25.78,49.93,51.76,7.05,39.9,28.8,392,646.8,28.9,59.3,kharif,0,alluvial,2,tur_arhar
88.72,64.17,60.58,7.99,51.4,26.3,275,349.2,25.0,62.3,kharif,0,black_cotton,0,jowar_kharif
18.71,56.66,52.15,7.27,48.7,16.6,320,437.6,13.5,41.9,rabi,1,alluvial,2,chickpea
116.22,83.02,150.31,6.21,67.7,18.6,406,442.4,18.7,66.0,zaid,2,red,1,tomato
111.62,86.46,86.97,6.64,64.7,28.4,428,605.8,27.9,63.1,kharif,0,black_cotton,0,maize_kharif
149.57,69.89,43.66,6.64,62.6,15.6,457,376.2,21.5,70.5,rabi,1,alluvial,2,wheat
82.09,47.55,33.08,6.8,22.5,31.7,506,475.2,32.4,39.5,kharif,0,sandy,4,bajra
70.17,56.16,120.51,7.51,42.9,27.8,746,348.2,35.5,59.9,rabi,1,red,1,grapes
38.93,63.94,55.21,6.1,36.9,16.4,474,222.8,15.4,32.9,rabi,1,alluvial,2,chickpea
123.22,44.48,95.58,5.44,75.9,27.1,286,1489.1,29.8,87.1,kharif,0,alluvial,2,rice
112.16,102.55,131.25,6.12,48.1,25.2,333,515.3,17.2,67.5,kharif,0,red,1,tomato
30.22,52.38,31.86,7.53,31.2,30.7,176,491.9,37.8,74.8,kharif,0,black_cotton,0,urad
111.06,75.1,44.18,7.15,44.0,20.8,549,442.5,12.7,45.0,rabi,1,black_cotton,0,wheat
108.91,68.38,103.43,7.31,39.1,32.7,411,559.2,36.0,64.5,kharif,0,black_cotton,0,cotton
13.98,66.22,63.41,6.11,47.2,30.8,126,650.5,34.9,74.9,kharif,0,black_cotton,0,urad
114.0,68.96,103.72,6.41,61.6,24.6,496,416.6,21.5,75.4,rabi,1,alluvial,2,chilli
30.65,66.75,68.39,7.23,37.4,28.1,455,712.0,31.4,58.4,kharif,0,red,1,groundnut
98.54,53.29,63.25,5.89,88.7,22.4,167,1656.1,29.7,79.2,kharif,0,alluvial,2,rice
132.1,69.79,78.55,6.83,64.6,21.9,544,815.4,29.3,70.8,kharif,0,alluvial,2,maize_kharif
103.89,50.94,107.13,7.09,56.2,22.7,570,433.1,12.4,47.3,zaid,2,black_cotton,0,onion
36.75,64.07,45.68,6.02,45.9,17.5,305,449.4,13.1,54.7,rabi,1,black_cotton,0,linseed
40.67,51.82,47.79,7.87,49.6,16.4,227,370.5,19.6,51.3,rabi,1,black_cotton,0,safflower
19.54,65.29,66.56,6.77,29.4,17.2,470,329.3,13.3,56.7,rabi,1,alluvial,2,chickpea
30.87,63.08,43.31,6.66,31.5,30.4,431,685.2,24.6,57.7,kharif,0,alluvial,2,tur_arhar
32.18,59.28,53.21,6.95,46.0,18.0,250,376.8,12.5,31.9,rabi,1,red,1,chickpea
91.9,65.22,82.99,7.36,62.8,17.4,495,271.7,21.5,59.7,rabi,1,black_cotton,0,onion
86.72,80.8,70.58,7.21,46.7,20.4,239,278.1,14.5,44.7,rabi,1,alluvial,2,sunflower_rabi
101.42,70.66,49.97,6.94,40.5,23.2,373,371.2,31.4,60.1,kharif,0,black_cotton,0,jowar_kharif
95.14,56.6,46.37,7.04,36.4,29.5,332,357.8,29.7,40.2,kharif,0,laterite,3,bajra
78.53,39.24,49.7,6.53,53.6,13.9,182,267.2,15.2,38.1,rabi,1,red,1,linseed
22.42,78.93,54.7,5.94,42.9,25.8,242,514.8,33.9,67.0,kharif,0,red,1,groundnut
21.17,64.75,49.41,7.02,34.6,31.3,260,809.1,29.1,73.6,kharif,0,red,1,tur_arhar
89.42,42.87,90.63,6.16,42.8,25.5,542,719.0,30.1,62.8,kharif,0,alluvial,2,orange
23.38,61.21,51.13,7.34,39.4,27.9,302,477.7,30.0,57.6,kharif,0,alluvial,2,urad
141.73,79.96,153.14,6.39,59.0,29.4,854,1494.5,26.2,75.5,kharif,0,black_cotton,0,sugarcane
73.95,55.05,87.64,6.59,46.6,19.9,953,339.9,30.0,59.2,rabi,1,alluvial,2,grapes
74.65,48.92,54.11,6.59,31.4,25.1,458,463.5,37.7,57.8,kharif,0,sandy,4,bajra
30.98,78.37,52.74,6.12,37.7,29.1,246,724.6,25.8,58.1,kharif,0,sandy,4,groundnut
69.5,44.5,42.89,6.47,33.4,21.9,584,219.6,15.9,32.6,rabi,1,black_cotton,0,mustard
68.92,71.6,45.7,6.89,35.0,18.2,513,449.7,21.6,40.7,rabi,1,black_cotton,0,jowar_rabi
89.27,63.84,86.45,6.18,82.7,26.5,460,1306.2,22.0,76.0,kharif,0,laterite,3,rice
110.03,68.32,116.45,6.37,69.4,23.5,193,305.1,19.8,40.5,zaid,2,alluvial,2,onion
30.7,59.13,65.74,6.97,41.1,26.4,669,733.2,26.9,69.2,kharif,0,red,1,soybean
105.86,54.42,108.99,6.6,62.4,24.5,170,523.1,31.8,75.1,kharif,0,alluvial,2,chilli
112.46,77.17,66.05,6.89,56.7,22.8,545,823.1,21.6,62.3,kharif,0,alluvial,2,maize_kharif
75.25,44.64,112.56,6.92,31.6,32.1,521,217.8,32.9,56.8,rabi,1,black_cotton,0,pomegranate
132.18,76.05,94.58,7.49,59.8,24.7,340,797.9,36.8,71.7,kharif,0,black_cotton,0,cotton
15.95,72.48,32.19,6.34,41.7,27.4,419,427.7,32.8,58.5,kharif,0,alluvial,2,urad
100.35,73.46,69.35,7.29,51.3,20.4,237,445.2,24.3,43.2,rabi,1,alluvial,2,wheat
93.98,57.68,68.98,7.97,32.5,23.2,310,448.2,26.3,46.1,rabi,1,red,1,jowar_rabi
132.86,64.25,67.65,6.71,93.5,23.9,184,1139.2,29.2,73.5,kharif,0,alluvial,2,rice
73.24,41.88,50.08,7.08,34.5,24.2,422,446.5,35.1,73.2,kharif,0,alluvial,2,jowar_kharif
158.91,73.75,240.86,6.85,65.8,27.7,597,1129.3,26.3,73.9,kharif,0,alluvial,2,banana
133.42,58.09,124.13,6.58,66.9,20.1,247,678.3,28.1,77.0,kharif,0,laterite,3,turmeric
95.34,64.13,94.92,7.37,60.3,16.4,531,519.9,19.5,45.4,rabi,1,alluvial,2,onion
15.48,59.35,40.24,6.07,28.8,27.4,170,595.8,34.1,64.2,kharif,0,alluvial,2,tur_arhar
96.67,62.69,77.54,7.06,51.3,18.2,194,404.0,16.1,47.9,rabi,1,black_cotton,0,onion
85.12,45.2,91.78,6.52,72.6,26.4,280,1623.8,30.7,74.4,kharif,0,alluvial,2,rice
111.49,63.32,104.46,6.03,56.6,23.0,583,330.2,18.4,49.3,zaid,2,black_cotton,0,onion
38.23,81.65,80.32,7.4,45.8,27.1,410,841.1,30.1,68.1,kharif,0,red,1,soybean
38.81,75.06,40.92,6.72,51.9,25.7,363,658.2,30.1,64.1,kharif,0,red,1,tur_arhar
94.4,66.0,40.7,6.47,28.9,11.9,277,450.4,10.8,41.7,rabi,1,alluvial,2,mustard
120.3,72.52,65.87,7.69,39.9,19.1,170,381.1,13.3,63.8,rabi,1,black_cotton,0,wheat
16.46,51.28,26.24,6.17,44.5,27.3,224,655.5,37.4,65.7,kharif,0,sandy,4,moong_kharif
103.44,71.08,92.93,6.61,56.0,30.1,459,536.3,23.0,62.6,kharif,0,alluvial,2,cucumber
49.59,96.51,44.12,6.93,54.9,29.6,336,833.5,31.5,82.6,kharif,0,red,1,soybean
69.78,65.46,83.6,6.23,51.7,29.6,479,321.7,32.5,73.4,kharif,0,sandy,4,cucumber
76.33,53.88,85.84,6.51,42.5,29.8,659,367.7,31.7,49.7,rabi,1,alluvial,2,pomegranate
18.63,52.03,50.61,6.61,41.2,20.1,376,294.3,13.7,58.5,rabi,1,red,1,chickpea
39.48,75.83,51.43,8.06,24.4,18.9,463,301.9,21.5,32.4,rabi,1,black_cotton,0,chickpea
90.82,69.44,77.0,7.27,34.6,21.0,321,709.9,29.1,57.1,kharif,0,black_cotton,0,sunflower_kharif
205.83,57.63,122.81,7.5,75.7,31.3,381,1259.5,23.1,71.7,rabi,1,alluvial,2,sugarcane
47.26,74.09,64.02,7.43,56.0,30.9,666,700.5,29.6,83.2,kharif,0,red,1,soybean
100.36,43.02,41.43,6.84,40.1,14.8,268,279.4,11.2,37.8,rabi,1,alluvial,2,mustard
101.17,51.35,83.61,6.57,59.8,30.9,363,309.9,32.2,40.5,zaid,2,alluvial,2,watermelon
36.67,71.33,74.65,7.27,39.1,31.6,456,551.6,24.2,69.6,kharif,0,red,1,groundnut
84.02,52.83,39.85,6.33,40.6,27.1,431,369.4,29.7,53.9,kharif,0,sandy,4,bajra
16.0,84.11,65.0,6.3,46.4,25.4,307,409.6,19.0,36.7,rabi,1,alluvial,2,chickpea
93.52,60.48,64.27,6.69,91.8,24.7,359,1532.3,31.3,68.9,kharif,0,alluvial,2,rice
23.89,66.32,29.87,6.48,45.4,30.1,460,685.7,33.4,67.8,kharif,0,alluvial,2,tur_arhar
119.93,75.44,78.3,6.56,39.8,32.6,591,633.0,37.3,57.8,kharif,0,black_cotton,0,cotton
25.26,53.91,31.63,6.28,51.2,31.4,182,558.7,35.0,72.8,kharif,0,alluvial,2,urad
76.69,67.03,69.78,6.23,48.0,18.4,452,371.5,19.8,40.8,rabi,1,red,1,mustard
34.88,89.93,51.62,6.73,45.6,24.3,257,871.9,25.5,76.1,kharif,0,red,1,soybean
66.93,80.81,89.28,6.62,51.9,28.0,404,616.4,19.6,59.6,kharif,0,red,1,sunflower_kharif
33.81,51.82,37.05,6.15,50.9,21.4,275,370.2,26.9,47.9,rabi,1,alluvial,2,moong_rabi
78.12,78.09,66.21,6.92,50.0,16.0,222,477.0,21.4,42.5,rabi,1,black_cotton,0,sunflower_rabi
108.26,48.55,87.74,6.83,61.8,28.4,684,228.8,13.7,46.9,rabi,1,alluvial,2,onion
81.0,46.53,45.34,7.26,37.1,21.8,280,413.3,17.1,38.3,rabi,1,red,1,mustard
160.69,86.13,80.85,7.14,59.9,30.9,488,639.7,26.4,60.7,kharif,0,red,1,maize_kharif
100.39,84.01,88.04,6.16,50.0,28.1,440,721.8,24.0,67.8,kharif,0,black_cotton,0,maize_kharif
28.9,53.18,49.89,7.16,35.3,29.9,196,559.9,32.7,49.3,kharif,0,alluvial,2,urad
38.31,62.1,76.27,6.18,41.6,28.6,339,742.6,33.6,74.5,kharif,0,alluvial,2,groundnut
99.65,63.46,78.66,8.03,49.7,26.1,393,368.9,19.6,66.0,kharif,0,alluvial,2,pomegranate
124.61,55.99,87.89,6.93,51.4,34.6,554,602.4,32.6,55.3,kharif,0,black_cotton,0,cotton
23.8,47.7,59.5,7.39,42.5,28.1,107,564.9,30.3,53.8,kharif,0,black_cotton,0,urad
24.97,50.25,54.83,7.43,26.4,17.9,314,398.2,22.0,64.5,rabi,1,black_cotton,0,chickpea
142.22,55.69,93.26,6.76,46.6,29.6,440,568.2,36.0,67.0,kharif,0,black_cotton,0,cotton
25.1,47.52,54.8,6.26,31.1,19.8,282,296.9,23.7,56.3,rabi,1,red,1,moong_rabi
32.54,68.65,56.58,7.19,42.0,25.1,195,315.5,18.8,40.7,rabi,1,red,1,moong_rabi
20.91,74.4,46.89,6.25,47.9,22.8,333,227.6,20.5,55.5,rabi,1,alluvial,2,chickpea
22.77,57.6,53.69,6.74,54.4,25.4,180,584.7,25.7,65.9,kharif,0,red,1,tur_arhar
18.99,48.59,53.67,7.12,55.8,27.8,377,749.6,33.4,68.3,kharif,0,red,1,tur_arhar
114.04,69.96,69.52,7.39,58.0,14.1,417,381.2,14.1,63.3,rabi,1,alluvial,2,wheat
50.66,67.76,36.56,6.69,30.4,17.6,330,468.7,15.3,58.2,rabi,1,red,1,linseed
59.46,59.75,61.85,7.09,45.0,29.9,527,709.0,35.1,49.9,kharif,0,alluvial,2,jowar_kharif
59.58,27.75,65.31,6.84,39.3,25.9,503,383.2,22.0,39.3,rabi,1,black_cotton,0,grapes
63.58,42.13,79.38,7.72,38.0,31.0,632,408.8,20.2,49.4,rabi,1,alluvial,2,pomegranate
68.72,49.85,67.77,6.87,57.9,31.5,303,282.7,34.3,39.0,zaid,2,alluvial,2,watermelon
108.35,71.33,115.15,7.74,35.6,18.7,797,313.5,24.7,52.7,kharif,0,red,1,pomegranate
80.33,49.68,82.95,7.89,37.4,29.7,719,425.8,27.1,51.1,rabi,1,black_cotton,0,grapes
102.37,75.57,88.08,6.84,58.7,21.4,401,639.4,28.7,42.4,kharif,0,red,1,sunflower_kharif
34.73,91.07,44.78,7.43,63.1,29.2,612,909.4,25.6,83.2,kharif,0,black_cotton,0,soybean
88.76,76.98,139.01,6.16,45.5,23.1,312,289.4,25.7,54.0,zaid,2,red,1,tomato
61.9,39.53,52.98,6.34,32.2,18.1,337,405.3,11.0,47.2,rabi,1,black_cotton,0,linseed
108.26,71.69,63.39,6.53,50.1,19.8,259,788.8,27.1,59.1,kharif,0,alluvial,2,maize_kharif
30.45,92.56,67.42,6.74,49.0,25.9,572,923.6,24.7,67.1,kharif,0,black_cotton,0,soybean
90.94,75.31,88.12,7.27,59.6,20.7,385,557.2,21.8,66.6,rabi,1,red,1,chilli
32.9,42.2,59.8,6.31,52.4,35.7,144,574.7,29.4,65.1,kharif,0,black_cotton,0,urad
212.79,72.71,234.96,7.08,69.7,25.5,581,864.4,23.3,84.4,kharif,0,black_cotton,0,banana
80.42,45.83,36.55,6.29,20.6,27.4,396,486.6,29.2,31.1,kharif,0,laterite,3,bajra
119.82,59.06,48.62,7.0,39.7,21.4,551,324.5,20.0,48.2,rabi,1,black_cotton,0,wheat
122.91,64.07,51.77,6.9,46.9,19.0,435,303.0,15.9,43.4,rabi,1,black_cotton,0,wheat
59.59,60.63,43.84,7.62,50.2,27.1,246,368.6,28.9,49.6,kharif,0,black_cotton,0,jowar_kharif
92.31,75.2,61.9,6.42,65.8,25.2,253,518.1,28.9,76.1,zaid,2,alluvial,2,cucumber
82.64,54.58,49.42,7.74,48.4,28.3,356,637.5,28.2,45.7,kharif,0,alluvial,2,jowar_kharif
77.98,68.94,67.97,7.44,49.9,30.1,387,284.7,34.4,49.8,zaid,2,alluvial,2,watermelon
94.72,60.0,68.37,7.65,34.2,20.6,225,324.7,16.6,40.0,rabi,1,black_cotton,0,jowar_rabi
16.9,62.13,67.63,7.91,51.9,18.6,396,359.5,18.3,47.0,rabi,1,red,1,chickpea
25.99,72.3,59.54,6.81,49.3,29.5,276,676.0,31.8,82.8,kharif,0,red,1,soybean
65.83,28.07,40.84,6.07,20.9,36.5,460,476.7,28.0,43.8,kharif,0,sandy,4,bajra
116.93,74.49,120.52,6.67,61.1,18.7,360,494.5,19.5,59.7,zaid,2,red,1,tomato
66.01,40.43,116.84,7.45,35.3,26.9,833,384.3,28.4,38.9,zaid,2,black_cotton,0,grapes
33.82,77.69,79.07,6.57,46.5,30.1,206,488.3,28.6,69.2,kharif,0,alluvial,2,groundnut
72.63,87.31,79.04,6.81,39.8,26.8,614,597.2,31.1,63.9,kharif,0,black_cotton,0,sunflower_kharif
62.6,56.26,60.98,7.19,55.2,29.1,372,260.3,39.5,53.0,zaid,2,alluvial,2,watermelon
79.73,44.84,39.26,6.64,49.0,28.6,391,418.6,28.5,48.4,kharif,0,alluvial,2,jowar_kharif
111.95,67.25,65.13,7.08,61.9,17.9,284,464.4,24.3,48.6,rabi,1,alluvial,2,wheat
69.68,83.59,79.9,7.25,41.1,20.6,218,296.7,17.4,49.4,rabi,1,black_cotton,0,sunflower_rabi
45.96,27.45,86.03,7.86,44.1,25.3,512,324.9,27.2,60.5,zaid,2,red,1,grapes
39.28,61.5,35.72,7.18,44.1,30.0,151,678.5,29.2,57.6,kharif,0,black_cotton,0,tur_arhar
38.54,77.8,67.79,6.29,42.2,28.8,176,764.4,28.4,66.3,kharif,0,red,1,soybean
81.76,65.73,48.91,7.17,40.3,21.2,492,294.9,21.1,42.6,rabi,1,red,1,mustard
155.67,64.19,113.38,6.68,78.8,22.9,356,850.4,23.1,72.6,kharif,0,red,1,turmeric
95.3,54.51,71.44,5.67,87.8,23.3,171,1346.6,26.2,71.5,kharif,0,laterite,3,rice
94.27,53.36,103.06,6.65,47.9,26.2,596,342.2,34.7,58.5,rabi,1,alluvial,2,pomegranate
91.55,79.28,87.05,7.31,46.2,17.1,232,485.5,14.6,51.9,rabi,1,black_cotton,0,onion
33.01,76.6,41.74,6.88,38.0,16.7,345,376.3,21.1,56.3,rabi,1,black_cotton,0,chickpea
20.5,55.08,56.2,7.16,44.8,31.2,105,444.1,28.3,63.3,kharif,0,sandy,4,moong_kharif
25.55,57.94,76.6,7.31,32.0,27.8,230,644.1,34.1,55.2,kharif,0,red,1,groundnut
113.96,63.28,93.07,6.97,41.7,26.2,685,627.8,25.7,63.1,kharif,0,black_cotton,0,cotton
33.05,46.44,29.27,7.18,35.2,22.0,338,376.5,18.9,35.8,rabi,1,red,1,moong_rabi
15.1,67.2,61.8,6.81,39.1,29.4,448,412.4,36.7,64.1,kharif,0,black_cotton,0,urad
60.41,68.06,105.88,6.59,38.6,27.6,440,488.9,34.8,43.8,rabi,1,alluvial,2,pomegranate
56.16,58.33,62.56,7.28,42.7,18.5,576,378.3,14.0,36.3,rabi,1,black_cotton,0,safflower
86.04,54.01,56.42,6.7,50.3,20.9,617,443.2,21.8,45.4,rabi,1,black_cotton,0,mustard
83.55,74.38,49.04,6.94,45.5,13.5,506,488.5,14.6,65.2,rabi,1,black_cotton,0,wheat
70.53,65.17,59.1,6.09,40.5,31.2,435,621.5,32.3,52.4,kharif,0,black_cotton,0,jowar_kharif
102.12,59.35,92.42,6.67,48.0,17.0,415,222.5,22.6,46.2,rabi,1,red,1,onion
111.56,67.0,75.37,7.14,52.2,24.1,170,500.1,27.5,75.4,kharif,0,alluvial,2,maize_kharif
131.85,47.42,66.13,6.6,79.4,26.0,300,1220.5,27.7,85.8,kharif,0,alluvial,2,rice
125.79,63.87,90.84,7.67,38.8,27.4,826,548.6,32.2,67.9,kharif,0,black_cotton,0,cotton
62.06,58.55,83.34,7.52,56.5,26.3,391,744.9,27.9,47.0,rabi,1,red,1,orange
74.21,44.29,48.93,7.29,35.5,24.2,418,350.9,24.8,40.3,rabi,1,black_cotton,0,jowar_rabi
24.32,79.28,85.69,7.41,62.0,30.9,339,672.3,29.4,67.0,kharif,0,black_cotton,0,soybean
24.12,74.2,42.87,7.32,34.5,24.3,193,615.6,31.3,55.6,kharif,0,red,1,groundnut
81.0,63.38,46.41,7.09,56.8,25.8,563,669.3,27.5,58.2,kharif,0,black_cotton,0,jowar_kharif
98.48,39.35,66.25,7.32,36.2,31.8,420,317.3,36.2,39.5,rabi,1,red,1,pomegranate
24.62,83.78,68.43,6.24,49.7,31.6,494,763.8,26.7,77.2,kharif,0,red,1,soybean
127.84,64.31,40.28,6.49,42.3,20.2,378,451.1,15.0,41.3,rabi,1,alluvial,2,wheat
17.07,53.24,52.58,6.88,47.3,24.5,144,509.6,35.4,59.1,kharif,0,sandy,4,moong_kharif
16.65,77.31,53.02,6.86,42.6,14.6,297,257.6,21.6,43.7,rabi,1,red,1,chickpea
129.16,60.29,87.81,7.23,55.0,24.5,357,432.6,21.5,53.3,rabi,1,black_cotton,0,chilli
54.3,65.0,49.9,8.07,30.4,15.6,665,335.8,26.2,29.8,rabi,1,black_cotton,0,safflower
112.3,52.81,125.21,7.29,62.0,28.7,250,649.3,28.7,53.2,rabi,1,alluvial,2,chilli
70.85,70.76,69.97,6.03,40.8,28.4,298,380.3,27.2,60.6,zaid,2,sandy,4,watermelon
156.05,68.64,82.66,7.23,55.1,15.9,350,290.2,16.6,60.8,rabi,1,alluvial,2,rabi_maize
133.98,76.86,63.5,6.44,59.6,18.0,469,475.4,17.4,53.7,rabi,1,red,1,rabi_maize
23.18,65.37,42.14,7.54,49.6,19.9,408,306.7,22.6,47.0,rabi,1,red,1,moong_rabi
83.02,54.08,65.81,7.88,33.2,27.1,338,448.4,21.0,32.0,rabi,1,black_cotton,0,jowar_rabi
69.35,72.71,55.44,6.98,48.7,20.6,180,376.1,15.5,38.2,rabi,1,red,1,linseed
100.54,89.68,63.47,7.24,62.2,22.9,393,353.2,19.2,57.1,rabi,1,red,1,rabi_maize
72.99,51.16,54.48,7.14,49.6,22.8,609,350.9,28.4,58.7,kharif,0,red,1,jowar_kharif
190.14,87.86,350.31,6.9,83.8,22.8,793,1106.7,27.9,88.4,kharif,0,black_cotton,0,banana
96.41,67.23,100.3,6.29,49.7,22.9,294,294.8,32.6,63.0,kharif,0,sandy,4,cucumber
16.75,51.51,30.34,6.29,36.0,25.7,303,568.0,32.9,52.2,kharif,0,black_cotton,0,tur_arhar
45.05,88.48,76.57,6.92,61.4,28.4,689,882.0,27.6,64.2,kharif,0,red,1,soybean
21.4,67.0,36.5,7.45,42.9,35.6,247,411.0,31.1,71.4,kharif,0,alluvial,2,moong_kharif
164.71,62.46,126.68,6.56,65.3,23.6,377,756.1,24.4,80.9,kharif,0,alluvial,2,turmeric
36.65,77.27,47.5,7.11,40.5,29.6,633,680.6,28.1,81.4,kharif,0,black_cotton,0,soybean
115.33,74.55,59.66,6.88,43.3,20.4,599,517.1,25.8,62.5,rabi,1,red,1,rabi_maize
22.69,78.55,36.13,6.34,39.4,30.3,506,503.2,35.9,58.3,kharif,0,alluvial,2,tur_arhar
117.54,52.87,87.69,7.08,58.9,15.5,633,390.3,26.9,46.1,zaid,2,red,1,onion
106.89,64.93,78.9,7.77,59.1,32.0,506,670.0,26.0,70.2,kharif,0,black_cotton,0,cotton
25.18,71.79,69.69,7.13,55.4,28.9,372,622.6,26.0,68.4,kharif,0,sandy,4,groundnut
107.95,78.85,85.75,7.58,51.0,35.0,394,562.7,36.3,66.6,kharif,0,black_cotton,0,cotton
147.47,71.94,89.16,6.33,51.0,23.5,197,454.0,19.1,43.0,rabi,1,alluvial,2,rabi_maize
96.34,54.31,54.2,7.71,49.8,31.8,203,532.0,25.2,64.5,kharif,0,alluvial,2,jowar_kharif
30.76,54.57,33.54,6.9,46.1,27.3,127,323.4,22.7,37.7,rabi,1,alluvial,2,moong_rabi
14.96,83.18,59.53,6.44,46.3,23.9,245,523.7,29.1,51.9,kharif,0,red,1,groundnut
22.21,42.81,53.77,6.78,32.7,19.2,294,366.1,16.9,40.6,rabi,1,red,1,moong_rabi
80.82,63.65,76.92,6.71,47.5,31.1,435,410.4,30.7,38.2,zaid,2,sandy,4,watermelon
91.95,50.29,42.87,6.63,43.1,30.6,421,723.6,29.9,60.8,kharif,0,red,1,jowar_kharif
55.29,46.28,120.76,6.95,45.4,20.1,462,427.0,35.6,44.6,rabi,1,red,1,grapes
30.4,60.3,46.2,6.77,34.2,32.9,327,601.6,37.6,50.4,kharif,0,alluvial,2,moong_kharif
62.66,58.51,73.19,5.95,48.1,31.2,721,613.8,26.0,76.5,rabi,1,red,1,orange
87.67,67.0,93.26,7.2,58.4,26.0,232,376.5,23.5,70.4,kharif,0,black_cotton,0,chilli
151.49,88.18,63.42,6.37,49.1,21.8,290,533.6,28.1,55.8,kharif,0,black_cotton,0,maize_kharif
67.9,54.54,84.17,7.24,57.1,28.3,187,503.2,30.5,72.3,kharif,0,sandy,4,cucumber
89.27,64.24,36.3,6.92,46.5,18.9,449,315.0,21.4,66.3,rabi,1,black_cotton,0,wheat
124.49,66.83,93.65,6.05,80.7,26.2,108,1143.2,23.2,90.2,kharif,0,alluvial,2,rice
74.1,42.6,69.5,8.1,44.5,23.9,541,327.1,18.3,33.1,rabi,1,black_cotton,0,safflower
87.64,80.36,122.57,6.83,57.0,22.7,603,333.1,26.7,50.0,zaid,2,black_cotton,0,onion
55.84,76.75,67.11,6.73,45.5,29.4,371,815.6,32.7,64.6,kharif,0,red,1,soybean
36.29,88.32,59.25,7.04,42.9,30.3,500,900.2,30.9,67.7,kharif,0,black_cotton,0,soybean
65.95,66.44,104.3,7.23,35.8,21.8,985,309.1,27.4,41.6,kharif,0,black_cotton,0,pomegranate
108.21,66.69,144.77,7.03,70.9,22.1,383,787.8,20.0,86.0,kharif,0,laterite,3,turmeric
35.5,50.3,32.1,7.2,42.4,29.6,346,702.9,32.9,75.3,kharif,0,alluvial,2,moong_kharif
89.23,60.65,48.41,7.95,32.4,21.3,584,303.7,20.6,38.9,rabi,1,red,1,jowar_rabi
121.38,55.84,112.18,6.48,77.3,28.2,367,944.6,22.3,86.0,kharif,0,laterite,3,turmeric
47.94,49.18,58.9,7.06,28.1,22.1,659,438.1,13.2,42.0,rabi,1,black_cotton,0,safflower
15.9,48.5,43.5,6.91,56.4,35.1,223,704.7,29.6,71.6,kharif,0,alluvial,2,moong_kharif
86.31,67.49,57.64,7.35,37.5,18.3,507,343.1,17.6,52.1,rabi,1,red,1,jowar_rabi
79.32,72.52,69.71,7.29,51.2,16.4,424,371.1,21.6,51.4,rabi,1,alluvial,2,sunflower_rabi
31.89,45.25,33.47,6.8,37.0,27.8,455,674.2,32.4,57.7,kharif,0,red,1,tur_arhar
25.06,61.79,51.27,6.63,50.3,25.1,279,684.2,31.2,77.8,kharif,0,alluvial,2,tur_arhar
132.12,76.49,47.02,7.33,44.1,19.4,323,487.9,19.2,49.3,rabi,1,black_cotton,0,wheat
62.46,61.7,49.36,7.7,48.4,29.0,492,624.6,30.9,66.4,kharif,0,alluvial,2,jowar_kharif
74.27,40.49,91.11,7.84,50.6,27.1,896,332.1,20.4,58.0,zaid,2,black_cotton,0,grapes
70.98,34.92,36.83,6.29,36.1,36.8,283,396.5,35.0,32.1,kharif,0,sandy,4,bajra
48.45,82.06,72.91,6.63,40.8,28.4,170,887.3,23.7,75.8,kharif,0,black_cotton,0,soybean
93.39,51.47,63.31,7.41,36.6,27.7,444,617.1,35.6,71.0,kharif,0,black_cotton,0,jowar_kharif
221.35,77.42,205.1,6.12,79.1,29.3,638,1251.2,27.2,73.5,kharif,0,alluvial,2,banana
31.93,66.95,39.84,7.25,40.1,21.9,169,243.9,22.9,56.8,rabi,1,alluvial,2,moong_rabi
81.52,76.37,83.77,7.26,45.2,16.5,296,299.0,19.1,59.7,rabi,1,alluvial,2,sunflower_rabi
119.12,52.42,108.82,7.32,61.6,21.0,170,424.5,18.1,40.4,zaid,2,red,1,onion
35.44,42.51,102.04,7.94,33.6,22.9,1049,262.6,26.6,42.2,rabi,1,alluvial,2,grapes
21.87,45.26,39.78,6.72,51.7,27.6,109,610.7,26.3,53.2,kharif,0,alluvial,2,moong_kharif
145.94,91.16,277.31,6.44,67.7,24.4,328,1104.5,29.6,78.5,zaid,2,alluvial,2,banana
98.0,46.83,50.35,7.44,50.0,18.5,409,478.3,25.9,42.9,rabi,1,red,1,jowar_rabi
94.29,74.16,111.62,7.26,55.2,23.3,514,523.1,24.3,62.9,rabi,1,black_cotton,0,chilli
115.97,69.21,87.43,6.39,54.0,20.7,546,182.9,25.2,51.0,rabi,1,alluvial,2,onion
93.43,45.37,42.64,6.46,45.5,37.3,405,294.7,33.0,47.1,kharif,0,sandy,4,bajra
25.64,63.23,49.48,6.97,43.7,24.7,199,347.8,12.6,50.6,rabi,1,black_cotton,0,chickpea
168.62,67.58,203.22,6.99,59.7,29.6,468,1305.6,24.5,86.8,kharif,0,alluvial,2,banana
